MHandle     MName                                                         MTypeHnd    MTypeName
0x112bc5    0055-dist-n-sw1.lmig.com_511                                  0x11c0012   CAT_IF_Port     
0x112bc4    0055-dist-n-sw1.lmig.com_510                                  0x11c0012   CAT_IF_Port     
0x112bc3    0055-dist-n-sw1.lmig.com_509                                  0x11c0012   CAT_IF_Port     
0x112bc2    0055-dist-n-sw1.lmig.com_508                                  0x11c0012   CAT_IF_Port     
0x112bc1    0055-dist-n-sw1.lmig.com_507                                  0x11c0012   CAT_IF_Port     
0x112bc0    0055-dist-n-sw1.lmig.com_506                                  0x11c0012   CAT_IF_Port     
0x112bbf    0055-dist-n-sw1.lmig.com_505                                  0x11c0012   CAT_IF_Port     
0x112bbe    0055-dist-n-sw1.lmig.com_504                                  0x11c0012   CAT_IF_Port     
0x112bbd    0055-dist-n-sw1.lmig.com_503                                  0x11c0012   CAT_IF_Port     
0x112bbc    0055-dist-n-sw1.lmig.com_502                                  0x11c0012   CAT_IF_Port     
0x112bbb    0055-dist-n-sw1.lmig.com_501                                  0x11c0012   CAT_IF_Port     
0x112bba    0055-dist-n-sw1.lmig.com_500                                  0x11c0012   CAT_IF_Port     
0x112bb9    0055-dist-n-sw1.lmig.com_499                                  0x11c0012   CAT_IF_Port     
0x112bb8    0055-dist-n-sw1.lmig.com_498                                  0x11c0012   CAT_IF_Port     
0x112bb7    0055-dist-n-sw1.lmig.com_497                                  0x11c0012   CAT_IF_Port     
0x112bb6    0055-dist-n-sw1.lmig.com_496                                  0x11c0012   CAT_IF_Port     
0x112bb5    0055-dist-n-sw1.lmig.com_495                                  0x11c0012   CAT_IF_Port     
0x112bb4    0055-dist-n-sw1.lmig.com_494                                  0x11c0012   CAT_IF_Port     
0x112bb3    0055-dist-n-sw1.lmig.com_493                                  0x11c0012   CAT_IF_Port     
0x112bb2    0055-dist-n-sw1.lmig.com_492                                  0x11c0012   CAT_IF_Port     
0x112bb1    0055-dist-n-sw1.lmig.com_491                                  0x11c0012   CAT_IF_Port     
0x112bb0    0055-dist-n-sw1.lmig.com_490                                  0x11c0012   CAT_IF_Port     
0x112baf    0055-dist-n-sw1.lmig.com_489                                  0x11c0012   CAT_IF_Port     
0x112bae    0055-dist-n-sw1.lmig.com_488                                  0x11c0012   CAT_IF_Port     
0x112bad    0055-dist-n-sw1.lmig.com_487                                  0x11c0012   CAT_IF_Port     
0x112bac    0055-dist-n-sw1.lmig.com_486                                  0x11c0012   CAT_IF_Port     
0x112bab    0055-dist-n-sw1.lmig.com_485                                  0x11c0012   CAT_IF_Port     
0x112baa    0055-dist-n-sw1.lmig.com_484                                  0x11c0012   CAT_IF_Port     
0x112ba9    0055-dist-n-sw1.lmig.com_483                                  0x11c0012   CAT_IF_Port     
0x112ba8    0055-dist-n-sw1.lmig.com_482                                  0x11c0012   CAT_IF_Port     
0x112ba7    0055-dist-n-sw1.lmig.com_481                                  0x11c0012   CAT_IF_Port     
0x112ba6    0055-dist-n-sw1.lmig.com_480                                  0x11c0012   CAT_IF_Port     
0x112ba5    0055-dist-n-sw1.lmig.com_479                                  0x11c0012   CAT_IF_Port     
0x112ba4    0055-dist-n-sw1.lmig.com_478                                  0x11c0012   CAT_IF_Port     
0x112ba3    0055-dist-n-sw1.lmig.com_477                                  0x11c0012   CAT_IF_Port     
0x112ba2    0055-dist-n-sw1.lmig.com_476                                  0x11c0012   CAT_IF_Port     
0x112ba1    0055-dist-n-sw1.lmig.com_475                                  0x11c0012   CAT_IF_Port     
0x112ba0    0055-dist-n-sw1.lmig.com_474                                  0x11c0012   CAT_IF_Port     
0x112b9f    0055-dist-n-sw1.lmig.com_473                                  0x11c0012   CAT_IF_Port     
0x112b9e    0055-dist-n-sw1.lmig.com_472                                  0x11c0012   CAT_IF_Port     
0x112b73    0055-dist-n-sw1.lmig.com_342                                  0x11c0012   CAT_IF_Port     
0x112b72    0055-dist-n-sw1.lmig.com_341                                  0x11c0012   CAT_IF_Port     
0x112b71    0055-dist-n-sw1.lmig.com_340                                  0x11c0012   CAT_IF_Port     
0x112b70    0055-dist-n-sw1.lmig.com_339                                  0x11c0012   CAT_IF_Port     
0x111d97    0055-4506-lab-03.lmig.com_205                                 0x11c0012   CAT_IF_Port     
0x111d96    0055-4506-lab-03.lmig.com_204                                 0x11c0012   CAT_IF_Port     
0x111d95    0055-4506-lab-03.lmig.com_203                                 0x11c0012   CAT_IF_Port     
0x111d94    0055-4506-lab-03.lmig.com_202                                 0x11c0012   CAT_IF_Port     
0x111d93    0055-4506-lab-03.lmig.com_201                                 0x11c0012   CAT_IF_Port     
0x111d92    0055-4506-lab-03.lmig.com_200                                 0x11c0012   CAT_IF_Port     
0x111d91    0055-4506-lab-03.lmig.com_199                                 0x11c0012   CAT_IF_Port     
0x111d90    0055-4506-lab-03.lmig.com_198                                 0x11c0012   CAT_IF_Port     
0x111d8f    0055-4506-lab-03.lmig.com_197                                 0x11c0012   CAT_IF_Port     
0x111d8e    0055-4506-lab-03.lmig.com_196                                 0x11c0012   CAT_IF_Port     
0x111d8d    0055-4506-lab-03.lmig.com_195                                 0x11c0012   CAT_IF_Port     
0x111d8c    0055-4506-lab-03.lmig.com_194                                 0x11c0012   CAT_IF_Port     
0x111d8b    0055-4506-lab-03.lmig.com_193                                 0x11c0012   CAT_IF_Port     
0x111d8a    0055-4506-lab-03.lmig.com_192                                 0x11c0012   CAT_IF_Port     
0x111d89    0055-4506-lab-03.lmig.com_191                                 0x11c0012   CAT_IF_Port     
0x111d88    0055-4506-lab-03.lmig.com_190                                 0x11c0012   CAT_IF_Port     
0x111d87    0055-4506-lab-03.lmig.com_189                                 0x11c0012   CAT_IF_Port     
0x111d86    0055-4506-lab-03.lmig.com_188                                 0x11c0012   CAT_IF_Port     
0x111d85    0055-4506-lab-03.lmig.com_187                                 0x11c0012   CAT_IF_Port     
0x111d84    0055-4506-lab-03.lmig.com_186                                 0x11c0012   CAT_IF_Port     
0x111d83    0055-4506-lab-03.lmig.com_185                                 0x11c0012   CAT_IF_Port     
0x111d82    0055-4506-lab-03.lmig.com_184                                 0x11c0012   CAT_IF_Port     
0x111d81    0055-4506-lab-03.lmig.com_183                                 0x11c0012   CAT_IF_Port     
0x111d80    0055-4506-lab-03.lmig.com_182                                 0x11c0012   CAT_IF_Port     
0x111d7f    0055-4506-lab-03.lmig.com_181                                 0x11c0012   CAT_IF_Port     
0x111d7e    0055-4506-lab-03.lmig.com_180                                 0x11c0012   CAT_IF_Port     
0x111d7d    0055-4506-lab-03.lmig.com_179                                 0x11c0012   CAT_IF_Port     
0x111d7c    0055-4506-lab-03.lmig.com_178                                 0x11c0012   CAT_IF_Port     
0x111d7b    0055-4506-lab-03.lmig.com_177                                 0x11c0012   CAT_IF_Port     
0x111d7a    0055-4506-lab-03.lmig.com_176                                 0x11c0012   CAT_IF_Port     
0x111d79    0055-4506-lab-03.lmig.com_175                                 0x11c0012   CAT_IF_Port     
0x111d78    0055-4506-lab-03.lmig.com_174                                 0x11c0012   CAT_IF_Port     
0x111d77    0055-4506-lab-03.lmig.com_173                                 0x11c0012   CAT_IF_Port     
0x111d76    0055-4506-lab-03.lmig.com_172                                 0x11c0012   CAT_IF_Port     
0x111d75    0055-4506-lab-03.lmig.com_171                                 0x11c0012   CAT_IF_Port     
0x111d74    0055-4506-lab-03.lmig.com_170                                 0x11c0012   CAT_IF_Port     
0x111d73    0055-4506-lab-03.lmig.com_169                                 0x11c0012   CAT_IF_Port     
0x111d72    0055-4506-lab-03.lmig.com_168                                 0x11c0012   CAT_IF_Port     
0x111d71    0055-4506-lab-03.lmig.com_167                                 0x11c0012   CAT_IF_Port     
0x111d70    0055-4506-lab-03.lmig.com_166                                 0x11c0012   CAT_IF_Port     
0x111d6f    0055-4506-lab-03.lmig.com_165                                 0x11c0012   CAT_IF_Port     
0x111d6e    0055-4506-lab-03.lmig.com_164                                 0x11c0012   CAT_IF_Port     
0x111d6d    0055-4506-lab-03.lmig.com_163                                 0x11c0012   CAT_IF_Port     
0x111d6c    0055-4506-lab-03.lmig.com_162                                 0x11c0012   CAT_IF_Port     
0x111d6b    0055-4506-lab-03.lmig.com_161                                 0x11c0012   CAT_IF_Port     
0x111d6a    0055-4506-lab-03.lmig.com_160                                 0x11c0012   CAT_IF_Port     
0x111d69    0055-4506-lab-03.lmig.com_159                                 0x11c0012   CAT_IF_Port     
0x111d68    0055-4506-lab-03.lmig.com_158                                 0x11c0012   CAT_IF_Port     
0x111d67    0055-4506-lab-03.lmig.com_157                                 0x11c0012   CAT_IF_Port     
0x111d66    0055-4506-lab-03.lmig.com_156                                 0x11c0012   CAT_IF_Port     
0x111d65    0055-4506-lab-03.lmig.com_155                                 0x11c0012   CAT_IF_Port     
0x111d64    0055-4506-lab-03.lmig.com_154                                 0x11c0012   CAT_IF_Port     
0x111d63    0055-4506-lab-03.lmig.com_153                                 0x11c0012   CAT_IF_Port     
0x111d62    0055-4506-lab-03.lmig.com_152                                 0x11c0012   CAT_IF_Port     
0x111d61    0055-4506-lab-03.lmig.com_151                                 0x11c0012   CAT_IF_Port     
0x111d60    0055-4506-lab-03.lmig.com_150                                 0x11c0012   CAT_IF_Port     
0x111d5f    0055-4506-lab-03.lmig.com_149                                 0x11c0012   CAT_IF_Port     
0x111d5e    0055-4506-lab-03.lmig.com_148                                 0x11c0012   CAT_IF_Port     
0x111d5d    0055-4506-lab-03.lmig.com_147                                 0x11c0012   CAT_IF_Port     
0x111d5c    0055-4506-lab-03.lmig.com_146                                 0x11c0012   CAT_IF_Port     
0x111d5b    0055-4506-lab-03.lmig.com_145                                 0x11c0012   CAT_IF_Port     
0x111d5a    0055-4506-lab-03.lmig.com_144                                 0x11c0012   CAT_IF_Port     
0x111d59    0055-4506-lab-03.lmig.com_143                                 0x11c0012   CAT_IF_Port     
0x111d58    0055-4506-lab-03.lmig.com_142                                 0x11c0012   CAT_IF_Port     
0x111d57    0055-4506-lab-03.lmig.com_141                                 0x11c0012   CAT_IF_Port     
0x111d56    0055-4506-lab-03.lmig.com_140                                 0x11c0012   CAT_IF_Port     
0x111d55    0055-4506-lab-03.lmig.com_139                                 0x11c0012   CAT_IF_Port     
0x111d54    0055-4506-lab-03.lmig.com_138                                 0x11c0012   CAT_IF_Port     
0x111d53    0055-4506-lab-03.lmig.com_137                                 0x11c0012   CAT_IF_Port     
0x111d52    0055-4506-lab-03.lmig.com_136                                 0x11c0012   CAT_IF_Port     
0x111d51    0055-4506-lab-03.lmig.com_135                                 0x11c0012   CAT_IF_Port     
0x111d50    0055-4506-lab-03.lmig.com_134                                 0x11c0012   CAT_IF_Port     
0x111d4f    0055-4506-lab-03.lmig.com_133                                 0x11c0012   CAT_IF_Port     
0x111d4e    0055-4506-lab-03.lmig.com_132                                 0x11c0012   CAT_IF_Port     
0x111d4d    0055-4506-lab-03.lmig.com_131                                 0x11c0012   CAT_IF_Port     
0x111d4c    0055-4506-lab-03.lmig.com_130                                 0x11c0012   CAT_IF_Port     
0x111d4b    0055-4506-lab-03.lmig.com_129                                 0x11c0012   CAT_IF_Port     
0x111d4a    0055-4506-lab-03.lmig.com_128                                 0x11c0012   CAT_IF_Port     
0x111d49    0055-4506-lab-03.lmig.com_127                                 0x11c0012   CAT_IF_Port     
0x111d48    0055-4506-lab-03.lmig.com_126                                 0x11c0012   CAT_IF_Port     
0x111d47    0055-4506-lab-03.lmig.com_125                                 0x11c0012   CAT_IF_Port     
0x111d46    0055-4506-lab-03.lmig.com_124                                 0x11c0012   CAT_IF_Port     
0x111d45    0055-4506-lab-03.lmig.com_123                                 0x11c0012   CAT_IF_Port     
0x111d44    0055-4506-lab-03.lmig.com_122                                 0x11c0012   CAT_IF_Port     
0x111d43    0055-4506-lab-03.lmig.com_121                                 0x11c0012   CAT_IF_Port     
0x111d42    0055-4506-lab-03.lmig.com_120                                 0x11c0012   CAT_IF_Port     
0x111d41    0055-4506-lab-03.lmig.com_119                                 0x11c0012   CAT_IF_Port     
0x111d40    0055-4506-lab-03.lmig.com_118                                 0x11c0012   CAT_IF_Port     
0x111d3f    0055-4506-lab-03.lmig.com_117                                 0x11c0012   CAT_IF_Port     
0x111d3e    0055-4506-lab-03.lmig.com_116                                 0x11c0012   CAT_IF_Port     
0x111d3d    0055-4506-lab-03.lmig.com_115                                 0x11c0012   CAT_IF_Port     
0x111d3c    0055-4506-lab-03.lmig.com_114                                 0x11c0012   CAT_IF_Port     
0x111d3b    0055-4506-lab-03.lmig.com_113                                 0x11c0012   CAT_IF_Port     
0x111d3a    0055-4506-lab-03.lmig.com_112                                 0x11c0012   CAT_IF_Port     
0x111d39    0055-4506-lab-03.lmig.com_111                                 0x11c0012   CAT_IF_Port     
0x111d37    0055-4506-lab-03.lmig.com_110                                 0x11c0012   CAT_IF_Port     
0x111d36    0055-4506-lab-03.lmig.com_109                                 0x11c0012   CAT_IF_Port     
0x111d35    0055-4506-lab-03.lmig.com_108                                 0x11c0012   CAT_IF_Port     
0x111d34    0055-4506-lab-03.lmig.com_107                                 0x11c0012   CAT_IF_Port     
0x111d33    0055-4506-lab-03.lmig.com_106                                 0x11c0012   CAT_IF_Port     
0x111d32    0055-4506-lab-03.lmig.com_105                                 0x11c0012   CAT_IF_Port     
0x111d31    0055-4506-lab-03.lmig.com_104                                 0x11c0012   CAT_IF_Port     
0x111d30    0055-4506-lab-03.lmig.com_103                                 0x11c0012   CAT_IF_Port     
0x111d2f    0055-4506-lab-03.lmig.com_102                                 0x11c0012   CAT_IF_Port     
0x111d2e    0055-4506-lab-03.lmig.com_101                                 0x11c0012   CAT_IF_Port     
0x111d2d    0055-4506-lab-03.lmig.com_100                                 0x11c0012   CAT_IF_Port     
0x111d2c    0055-4506-lab-03.lmig.com_99                                  0x11c0012   CAT_IF_Port     
0x111d2b    0055-4506-lab-03.lmig.com_98                                  0x11c0012   CAT_IF_Port     
0x111d2a    0055-4506-lab-03.lmig.com_97                                  0x11c0012   CAT_IF_Port     
0x111d29    0055-4506-lab-03.lmig.com_96                                  0x11c0012   CAT_IF_Port     
0x111d28    0055-4506-lab-03.lmig.com_95                                  0x11c0012   CAT_IF_Port     
0x111d27    0055-4506-lab-03.lmig.com_94                                  0x11c0012   CAT_IF_Port     
0x111d26    0055-4506-lab-03.lmig.com_93                                  0x11c0012   CAT_IF_Port     
0x111d25    0055-4506-lab-03.lmig.com_92                                  0x11c0012   CAT_IF_Port     
0x111d24    0055-4506-lab-03.lmig.com_91                                  0x11c0012   CAT_IF_Port     
0x111d23    0055-4506-lab-03.lmig.com_90                                  0x11c0012   CAT_IF_Port     
0x111d22    0055-4506-lab-03.lmig.com_89                                  0x11c0012   CAT_IF_Port     
0x111d21    0055-4506-lab-03.lmig.com_88                                  0x11c0012   CAT_IF_Port     
0x111d20    0055-4506-lab-03.lmig.com_87                                  0x11c0012   CAT_IF_Port     
0x111d1f    0055-4506-lab-03.lmig.com_86                                  0x11c0012   CAT_IF_Port     
0x111d1e    0055-4506-lab-03.lmig.com_85                                  0x11c0012   CAT_IF_Port     
0x111d1d    0055-4506-lab-03.lmig.com_84                                  0x11c0012   CAT_IF_Port     
0x111d1c    0055-4506-lab-03.lmig.com_83                                  0x11c0012   CAT_IF_Port     
0x111d1b    0055-4506-lab-03.lmig.com_82                                  0x11c0012   CAT_IF_Port     
0x111d1a    0055-4506-lab-03.lmig.com_81                                  0x11c0012   CAT_IF_Port     
0x111d19    0055-4506-lab-03.lmig.com_80                                  0x11c0012   CAT_IF_Port     
0x111d18    0055-4506-lab-03.lmig.com_79                                  0x11c0012   CAT_IF_Port     
0x111d17    0055-4506-lab-03.lmig.com_78                                  0x11c0012   CAT_IF_Port     
0x111d16    0055-4506-lab-03.lmig.com_77                                  0x11c0012   CAT_IF_Port     
0x111d15    0055-4506-lab-03.lmig.com_76                                  0x11c0012   CAT_IF_Port     
0x111d14    0055-4506-lab-03.lmig.com_75                                  0x11c0012   CAT_IF_Port     
0x111d13    0055-4506-lab-03.lmig.com_74                                  0x11c0012   CAT_IF_Port     
0x111d12    0055-4506-lab-03.lmig.com_73                                  0x11c0012   CAT_IF_Port     
0x111d11    0055-4506-lab-03.lmig.com_72                                  0x11c0012   CAT_IF_Port     
0x111d10    0055-4506-lab-03.lmig.com_71                                  0x11c0012   CAT_IF_Port     
0x111d0f    0055-4506-lab-03.lmig.com_70                                  0x11c0012   CAT_IF_Port     
0x111d0e    0055-4506-lab-03.lmig.com_69                                  0x11c0012   CAT_IF_Port     
0x111d0d    0055-4506-lab-03.lmig.com_68                                  0x11c0012   CAT_IF_Port     
0x111d0c    0055-4506-lab-03.lmig.com_67                                  0x11c0012   CAT_IF_Port     
0x111d0b    0055-4506-lab-03.lmig.com_66                                  0x11c0012   CAT_IF_Port     
0x111d0a    0055-4506-lab-03.lmig.com_65                                  0x11c0012   CAT_IF_Port     
0x111d09    0055-4506-lab-03.lmig.com_64                                  0x11c0012   CAT_IF_Port     
0x111d08    0055-4506-lab-03.lmig.com_63                                  0x11c0012   CAT_IF_Port     
0x111d07    0055-4506-lab-03.lmig.com_62                                  0x11c0012   CAT_IF_Port     
0x111d06    0055-4506-lab-03.lmig.com_61                                  0x11c0012   CAT_IF_Port     
0x111d05    0055-4506-lab-03.lmig.com_60                                  0x11c0012   CAT_IF_Port     
0x111d04    0055-4506-lab-03.lmig.com_59                                  0x11c0012   CAT_IF_Port     
0x111d03    0055-4506-lab-03.lmig.com_58                                  0x11c0012   CAT_IF_Port     
0x111d02    0055-4506-lab-03.lmig.com_57                                  0x11c0012   CAT_IF_Port     
0x111d01    0055-4506-lab-03.lmig.com_56                                  0x11c0012   CAT_IF_Port     
0x111d00    0055-4506-lab-03.lmig.com_55                                  0x11c0012   CAT_IF_Port     
0x111cff    0055-4506-lab-03.lmig.com_54                                  0x11c0012   CAT_IF_Port     
0x111cfe    0055-4506-lab-03.lmig.com_53                                  0x11c0012   CAT_IF_Port     
0x111cfd    0055-4506-lab-03.lmig.com_52                                  0x11c0012   CAT_IF_Port     
0x111cfc    0055-4506-lab-03.lmig.com_51                                  0x11c0012   CAT_IF_Port     
0x111cfb    0055-4506-lab-03.lmig.com_50                                  0x11c0012   CAT_IF_Port     
0x111cfa    0055-4506-lab-03.lmig.com_49                                  0x11c0012   CAT_IF_Port     
0x111cf9    0055-4506-lab-03.lmig.com_48                                  0x11c0012   CAT_IF_Port     
0x111cf8    0055-4506-lab-03.lmig.com_47                                  0x11c0012   CAT_IF_Port     
0x111cf7    0055-4506-lab-03.lmig.com_46                                  0x11c0012   CAT_IF_Port     
0x111cf6    0055-4506-lab-03.lmig.com_45                                  0x11c0012   CAT_IF_Port     
0x111cf5    0055-4506-lab-03.lmig.com_44                                  0x11c0012   CAT_IF_Port     
0x111cf4    0055-4506-lab-03.lmig.com_43                                  0x11c0012   CAT_IF_Port     
0x111cf3    0055-4506-lab-03.lmig.com_42                                  0x11c0012   CAT_IF_Port     
0x111cf2    0055-4506-lab-03.lmig.com_41                                  0x11c0012   CAT_IF_Port     
0x111cf1    0055-4506-lab-03.lmig.com_40                                  0x11c0012   CAT_IF_Port     
0x111cf0    0055-4506-lab-03.lmig.com_39                                  0x11c0012   CAT_IF_Port     
0x111cef    0055-4506-lab-03.lmig.com_38                                  0x11c0012   CAT_IF_Port     
0x111cee    0055-4506-lab-03.lmig.com_37                                  0x11c0012   CAT_IF_Port     
0x111ced    0055-4506-lab-03.lmig.com_36                                  0x11c0012   CAT_IF_Port     
0x111cec    0055-4506-lab-03.lmig.com_35                                  0x11c0012   CAT_IF_Port     
0x111ceb    0055-4506-lab-03.lmig.com_34                                  0x11c0012   CAT_IF_Port     
0x111cea    0055-4506-lab-03.lmig.com_33                                  0x11c0012   CAT_IF_Port     
0x111ce9    0055-4506-lab-03.lmig.com_32                                  0x11c0012   CAT_IF_Port     
0x111ce8    0055-4506-lab-03.lmig.com_31                                  0x11c0012   CAT_IF_Port     
0x111ce7    0055-4506-lab-03.lmig.com_30                                  0x11c0012   CAT_IF_Port     
0x111ce6    0055-4506-lab-03.lmig.com_29                                  0x11c0012   CAT_IF_Port     
0x111ce5    0055-4506-lab-03.lmig.com_28                                  0x11c0012   CAT_IF_Port     
0x111ce4    0055-4506-lab-03.lmig.com_27                                  0x11c0012   CAT_IF_Port     
0x111ce3    0055-4506-lab-03.lmig.com_26                                  0x11c0012   CAT_IF_Port     
0x111ce2    0055-4506-lab-03.lmig.com_25                                  0x11c0012   CAT_IF_Port     
0x111ce1    0055-4506-lab-03.lmig.com_24                                  0x11c0012   CAT_IF_Port     
0x111ce0    0055-4506-lab-03.lmig.com_23                                  0x11c0012   CAT_IF_Port     
0x111cdf    0055-4506-lab-03.lmig.com_22                                  0x11c0012   CAT_IF_Port     
0x111cde    0055-4506-lab-03.lmig.com_21                                  0x11c0012   CAT_IF_Port     
0x111cdd    0055-4506-lab-03.lmig.com_20                                  0x11c0012   CAT_IF_Port     
0x111cdc    0055-4506-lab-03.lmig.com_19                                  0x11c0012   CAT_IF_Port     
0x111cdb    0055-4506-lab-03.lmig.com_18                                  0x11c0012   CAT_IF_Port     
0x111cda    0055-4506-lab-03.lmig.com_17                                  0x11c0012   CAT_IF_Port     
0x111cd9    0055-4506-lab-03.lmig.com_16                                  0x11c0012   CAT_IF_Port     
0x111cd8    0055-4506-lab-03.lmig.com_15                                  0x11c0012   CAT_IF_Port     
0x111cd6    0055-4506-lab-03.lmig.com_14                                  0x11c0012   CAT_IF_Port     
0x111cd4    0055-4506-lab-03.lmig.com_5                                   0x11c0012   CAT_IF_Port     
0x111cd2    0055-4506-lab-03.lmig.com_4                                   0x11c0012   CAT_IF_Port     
0x111cd1    0055-4506-lab-03.lmig.com_3                                   0x11c0012   CAT_IF_Port     
0x111ccf    0055-4506-lab-03.lmig.com_1                                   0x11c0012   CAT_IF_Port     
0x111cbb    0055-4506-lab-05.lmig.com_178                                 0x11c0012   CAT_IF_Port     
0x111cba    0055-4506-lab-05.lmig.com_177                                 0x11c0012   CAT_IF_Port     
0x111cb9    0055-4506-lab-05.lmig.com_176                                 0x11c0012   CAT_IF_Port     
0x111cb8    0055-4506-lab-05.lmig.com_175                                 0x11c0012   CAT_IF_Port     
0x111cb7    0055-4506-lab-05.lmig.com_174                                 0x11c0012   CAT_IF_Port     
0x111cb6    0055-4506-lab-05.lmig.com_173                                 0x11c0012   CAT_IF_Port     
0x111cb5    0055-4506-lab-05.lmig.com_172                                 0x11c0012   CAT_IF_Port     
0x111cb4    0055-4506-lab-05.lmig.com_171                                 0x11c0012   CAT_IF_Port     
0x111cb3    0055-4506-lab-05.lmig.com_170                                 0x11c0012   CAT_IF_Port     
0x111cb2    0055-4506-lab-05.lmig.com_169                                 0x11c0012   CAT_IF_Port     
0x111cb1    0055-4506-lab-05.lmig.com_168                                 0x11c0012   CAT_IF_Port     
0x111cb0    0055-4506-lab-05.lmig.com_167                                 0x11c0012   CAT_IF_Port     
0x111caf    0055-4506-lab-05.lmig.com_166                                 0x11c0012   CAT_IF_Port     
0x111cae    0055-4506-lab-05.lmig.com_165                                 0x11c0012   CAT_IF_Port     
0x111cad    0055-4506-lab-05.lmig.com_164                                 0x11c0012   CAT_IF_Port     
0x111cac    0055-4506-lab-05.lmig.com_163                                 0x11c0012   CAT_IF_Port     
0x111cab    0055-4506-lab-05.lmig.com_162                                 0x11c0012   CAT_IF_Port     
0x111caa    0055-4506-lab-05.lmig.com_161                                 0x11c0012   CAT_IF_Port     
0x111ca9    0055-4506-lab-05.lmig.com_160                                 0x11c0012   CAT_IF_Port     
0x111ca8    0055-4506-lab-05.lmig.com_159                                 0x11c0012   CAT_IF_Port     
0x111ca7    0055-4506-lab-05.lmig.com_158                                 0x11c0012   CAT_IF_Port     
0x111ca6    0055-4506-lab-05.lmig.com_157                                 0x11c0012   CAT_IF_Port     
0x111ca5    0055-4506-lab-05.lmig.com_156                                 0x11c0012   CAT_IF_Port     
0x111ca4    0055-4506-lab-05.lmig.com_155                                 0x11c0012   CAT_IF_Port     
0x111ca3    0055-4506-lab-05.lmig.com_154                                 0x11c0012   CAT_IF_Port     
0x111ca2    0055-4506-lab-05.lmig.com_153                                 0x11c0012   CAT_IF_Port     
0x111ca1    0055-4506-lab-05.lmig.com_152                                 0x11c0012   CAT_IF_Port     
0x111ca0    0055-4506-lab-05.lmig.com_151                                 0x11c0012   CAT_IF_Port     
0x111c9f    0055-4506-lab-05.lmig.com_150                                 0x11c0012   CAT_IF_Port     
0x111c9e    0055-4506-lab-05.lmig.com_149                                 0x11c0012   CAT_IF_Port     
0x111c9d    0055-4506-lab-05.lmig.com_148                                 0x11c0012   CAT_IF_Port     
0x111c9c    0055-4506-lab-05.lmig.com_147                                 0x11c0012   CAT_IF_Port     
0x111c9b    0055-4506-lab-05.lmig.com_146                                 0x11c0012   CAT_IF_Port     
0x111c9a    0055-4506-lab-05.lmig.com_145                                 0x11c0012   CAT_IF_Port     
0x111c99    0055-4506-lab-05.lmig.com_144                                 0x11c0012   CAT_IF_Port     
0x111c98    0055-4506-lab-05.lmig.com_143                                 0x11c0012   CAT_IF_Port     
0x111c97    0055-4506-lab-05.lmig.com_142                                 0x11c0012   CAT_IF_Port     
0x111c96    0055-4506-lab-05.lmig.com_141                                 0x11c0012   CAT_IF_Port     
0x111c95    0055-4506-lab-05.lmig.com_140                                 0x11c0012   CAT_IF_Port     
0x111c94    0055-4506-lab-05.lmig.com_139                                 0x11c0012   CAT_IF_Port     
0x111c93    0055-4506-lab-05.lmig.com_138                                 0x11c0012   CAT_IF_Port     
0x111c92    0055-4506-lab-05.lmig.com_137                                 0x11c0012   CAT_IF_Port     
0x111c91    0055-4506-lab-05.lmig.com_136                                 0x11c0012   CAT_IF_Port     
0x111c90    0055-4506-lab-05.lmig.com_135                                 0x11c0012   CAT_IF_Port     
0x111c8f    0055-4506-lab-05.lmig.com_134                                 0x11c0012   CAT_IF_Port     
0x111c8e    0055-4506-lab-05.lmig.com_133                                 0x11c0012   CAT_IF_Port     
0x111c8d    0055-4506-lab-05.lmig.com_132                                 0x11c0012   CAT_IF_Port     
0x111c8c    0055-4506-lab-05.lmig.com_131                                 0x11c0012   CAT_IF_Port     
0x111c8b    0055-4506-lab-05.lmig.com_130                                 0x11c0012   CAT_IF_Port     
0x111c8a    0055-4506-lab-05.lmig.com_129                                 0x11c0012   CAT_IF_Port     
0x111c89    0055-4506-lab-05.lmig.com_128                                 0x11c0012   CAT_IF_Port     
0x111c88    0055-4506-lab-05.lmig.com_127                                 0x11c0012   CAT_IF_Port     
0x111c87    0055-4506-lab-05.lmig.com_126                                 0x11c0012   CAT_IF_Port     
0x111c86    0055-4506-lab-05.lmig.com_125                                 0x11c0012   CAT_IF_Port     
0x111c85    0055-4506-lab-05.lmig.com_124                                 0x11c0012   CAT_IF_Port     
0x111c84    0055-4506-lab-05.lmig.com_123                                 0x11c0012   CAT_IF_Port     
0x111c83    0055-4506-lab-05.lmig.com_122                                 0x11c0012   CAT_IF_Port     
0x111c82    0055-4506-lab-05.lmig.com_121                                 0x11c0012   CAT_IF_Port     
0x111c81    0055-4506-lab-05.lmig.com_120                                 0x11c0012   CAT_IF_Port     
0x111c80    0055-4506-lab-05.lmig.com_119                                 0x11c0012   CAT_IF_Port     
0x111c7f    0055-4506-lab-05.lmig.com_118                                 0x11c0012   CAT_IF_Port     
0x111c7e    0055-4506-lab-05.lmig.com_117                                 0x11c0012   CAT_IF_Port     
0x111c7d    0055-4506-lab-05.lmig.com_116                                 0x11c0012   CAT_IF_Port     
0x111c7c    0055-4506-lab-05.lmig.com_115                                 0x11c0012   CAT_IF_Port     
0x111c7b    0055-4506-lab-05.lmig.com_114                                 0x11c0012   CAT_IF_Port     
